Semaine;Nice (FR);Biarritz (FR);Ars en Ré (FR);Saint Malo (FR);Le Cap d Agde (FR);Fréjus (FR);Cannes (FR);Antibes (FR);Le Touquet (BE);Le Barcarès (FR);Deauville (FR);Porto Vecchio (FR);Lacanau (FR);Palavas les Flots (FR);Argelès sur Mer (FR);Carnac (FR);Arcachon (FR);Le Grau du Roi (FR);Cap Ferret (FR);Biscarrosse (FR);La Baule Escoublac (FR)
2020-10-11;38,00;13,00;2,00;11,00;6,00;2,00;8,00;6,00;0,00;0,00;2,00;4,00;2,00;0,00;2,00;4,00;0,00;0,00;0,00;0,00;0,00
2020-10-18;42,00;6,00;8,00;8,00;0,00;2,00;4,00;4,00;2,00;0,00;6,00;4,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00
2020-10-25;44,00;10,00;4,00;6,00;0,00;2,00;8,00;6,00;2,00;2,00;2,00;8,00;2,00;0,00;0,00;2,00;2,00;0,00;0,00;0,00;2,00
2020-11-01;24,00;5,00;3,00;11,00;0,00;2,00;9,00;3,00;2,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;2,00
2020-11-08;64,00;11,00;4,00;5,00;0,00;2,00;11,00;7,00;0,00;0,00;4,00;4,00;0,00;0,00;0,00;2,00;0,00;2,00;0,00;0,00;0,00
2020-11-15;41,00;7,00;2,00;2,00;2,00;0,00;9,00;4,00;2,00;0,00;4,00;2,00;0,00;2,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-11-22;43,00;12,00;2,00;8,00;2,00;2,00;17,00;8,00;0,00;0,00;0,00;2,00;2,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;4,00
2020-11-29;42,00;7,00;0,00;13,00;5,00;2,00;15,00;11,00;4,00;0,00;0,00;4,00;0,00;2,00;0,00;0,00;4,00;0,00;0,00;0,00;2,00
2020-12-06;46,00;15,00;0,00;11,00;0,00;2,00;13,00;5,00;0,00;0,00;4,00;0,00;0,00;4,00;2,00;0,00;0,00;2,00;0,00;0,00;2,00
2020-12-13;26,00;8,00;2,00;4,00;6,00;7,00;13,00;2,00;2,00;0,00;2,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;2,00;0,00
2020-12-20;54,00;6,00;2,00;10,00;2,00;0,00;8,00;14,00;0,00;0,00;2,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;2,00
2020-12-27;46,00;4,00;0,00;4,00;8,00;2,00;6,00;8,00;2,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00
2021-01-03;40,00;11,00;0,00;11,00;0,00;2,00;16,00;2,00;2,00;2,00;4,00;0,00;2,00;2,00;2,00;0,00;0,00;0,00;0,00;2,00;0,00
2021-01-10;45,00;7,00;5,00;4,00;4,00;2,00;13,00;5,00;0,00;0,00;2,00;0,00;0,00;2,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-01-17;49,00;9,00;4,00;7,00;0,00;2,00;11,00;7,00;4,00;0,00;2,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-01-24;45,00;0,00;0,00;9,00;9,00;0,00;11,00;13,00;2,00;2,00;0,00;0,00;0,00;0,00;0,00;2,00;0,00;2,00;0,00;0,00;0,00
2021-01-31;29,00;9,00;0,00;7,00;2,00;2,00;4,00;0,00;0,00;0,00;2,00;4,00;0,00;2,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00
2021-02-07;60,00;16,00;5,00;11,00;4,00;0,00;7,00;9,00;0,00;0,00;0,00;2,00;0,00;4,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-02-14;37,00;13,00;4,00;4,00;4,00;0,00;7,00;6,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;2,00
2021-02-21;33,00;9,00;0,00;4,00;6,00;0,00;13,00;9,00;0,00;0,00;2,00;0,00;2,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;2,00
2021-02-28;32,00;7,00;0,00;6,00;2,00;2,00;7,00;4,00;2,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-03-07;44,00;15,00;0,00;16,00;7,00;2,00;18,00;4,00;0,00;0,00;2,00;0,00;0,00;4,00;2,00;2,00;2,00;0,00;0,00;0,00;4,00
2021-03-14;58,00;17,00;5,00;5,00;2,00;3,00;12,00;10,00;0,00;0,00;2,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-03-21;42,00;9,00;2,00;7,00;5,00;9,00;13,00;15,00;2,00;0,00;2,00;2,00;0,00;4,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00
2021-03-28;41,00;11,00;2,00;17,00;4,00;2,00;22,00;4,00;4,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;2,00
2021-04-04;43,00;24,00;0,00;13,00;6,00;2,00;17,00;4,00;2,00;0,00;4,00;2,00;2,00;2,00;0,00;0,00;4,00;0,00;0,00;0,00;2,00
2021-04-11;61,00;22,00;6,00;13,00;4,00;4,00;17,00;7,00;2,00;2,00;0,00;0,00;2,00;2,00;4,00;0,00;0,00;0,00;0,00;0,00;4,00
2021-04-18;66,00;21,00;4,00;7,00;7,00;4,00;13,00;11,00;6,00;2,00;2,00;0,00;0,00;2,00;0,00;4,00;2,00;0,00;0,00;0,00;0,00
2021-04-25;41,00;15,00;11,00;20,00;11,00;2,00;17,00;4,00;0,00;4,00;2,00;0,00;2,00;4,00;0,00;0,00;2,00;0,00;0,00;0,00;4,00
2021-05-02;62,00;22,00;6,00;11,00;15,00;6,00;15,00;9,00;0,00;0,00;7,00;2,00;2,00;0,00;0,00;2,00;2,00;0,00;0,00;0,00;2,00
2021-05-09;45,00;23,00;0,00;21,00;7,00;6,00;11,00;6,00;6,00;4,00;4,00;2,00;2,00;0,00;0,00;2,00;6,00;0,00;0,00;0,00;2,00
2021-05-16;40,00;6,00;8,00;19,00;2,00;6,00;28,00;13,00;4,00;6,00;4,00;8,00;0,00;2,00;0,00;2,00;6,00;2,00;2,00;0,00;0,00
2021-05-23;67,00;13,00;2,00;11,00;8,00;8,00;19,00;13,00;2,00;0,00;9,00;0,00;2,00;0,00;4,00;0,00;2,00;0,00;0,00;0,00;4,00
2021-05-30;74,00;4,00;2,00;8,00;2,00;8,00;8,00;12,00;2,00;2,00;4,00;6,00;2,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00
2021-06-06;55,00;19,00;9,00;8,00;2,00;2,00;11,00;13,00;0,00;0,00;2,00;4,00;2,00;0,00;0,00;0,00;2,00;2,00;0,00;4,00;2,00
2021-06-13;65,00;10,00;13,00;11,00;10,00;8,00;21,00;8,00;0,00;4,00;4,00;2,00;0,00;2,00;2,00;0,00;10,00;0,00;2,00;0,00;0,00
2021-06-20;54,00;13,00;10,00;11,00;2,00;6,00;15,00;6,00;0,00;0,00;0,00;2,00;4,00;4,00;2,00;0,00;0,00;0,00;0,00;0,00;2,00
2021-06-27;88,00;15,00;10,00;11,00;6,00;6,00;27,00;13,00;0,00;4,00;6,00;2,00;0,00;6,00;0,00;0,00;2,00;2,00;0,00;0,00;0,00
2021-07-04;68,00;8,00;10,00;6,00;4,00;2,00;35,00;12,00;2,00;0,00;0,00;4,00;2,00;2,00;4,00;0,00;4,00;0,00;0,00;4,00;0,00
2021-07-11;68,00;19,00;6,00;11,00;7,00;6,00;21,00;11,00;2,00;0,00;4,00;6,00;0,00;0,00;2,00;2,00;0,00;2,00;0,00;0,00;0,00
2021-07-18;74,00;19,00;11,00;13,00;4,00;11,00;9,00;11,00;2,00;2,00;8,00;2,00;4,00;0,00;0,00;4,00;2,00;2,00;0,00;0,00;0,00
2021-07-25;59,00;17,00;4,00;11,00;4,00;6,00;13,00;11,00;2,00;0,00;4,00;0,00;4,00;2,00;0,00;0,00;2,00;0,00;0,00;0,00;2,00
2021-08-01;42,00;6,00;4,00;15,00;2,00;11,00;11,00;4,00;2,00;0,00;2,00;2,00;2,00;4,00;0,00;2,00;2,00;2,00;0,00;0,00;0,00
2021-08-08;48,00;13,00;2,00;15,00;4,00;4,00;11,00;11,00;2,00;0,00;4,00;2,00;0,00;2,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00
2021-08-15;62,00;8,00;8,00;11,00;4,00;6,00;25,00;10,00;4,00;0,00;2,00;2,00;0,00;2,00;0,00;4,00;4,00;0,00;0,00;0,00;0,00
2021-08-22;48,00;4,00;10,00;13,00;2,00;8,00;13,00;8,00;2,00;2,00;6,00;8,00;2,00;0,00;0,00;4,00;0,00;0,00;0,00;2,00;2,00
2021-08-29;54,00;19,00;2,00;6,00;11,00;6,00;11,00;10,00;0,00;2,00;4,00;0,00;10,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00;2,00
2021-09-05;64,00;14,00;2,00;4,00;16,00;6,00;10,00;10,00;4,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;2,00;2,00;0,00;2,00
2021-09-12;65,00;12,00;16,00;18,00;8,00;0,00;12,00;12,00;2,00;0,00;4,00;6,00;8,00;0,00;2,00;2,00;0,00;0,00;0,00;2,00;0,00
