Semaine;Chamonix (FR);Val Thorens (FR);Alpe d Huez (FR);Les Deux Alpes (FR);Tignes (FR);Les Arcs (FR);Les Ménuires (FR);Avoriaz (FR);La Plagne (FR);La Clusaz (FR);Morzine (FR);Châtel (FR);Les Gets (FR);Val Cenis (FR);Courchevel (FR);Serre Chevalier (FR);Samoëns (FR);Valloire (FR);Méribel (FR);Val d Isère (FR);Megève (FR);Vars (FR);Grand Bornand (FR);Font Romeu (FR);St Lary (FR);Barèges (FR);La Mongie (FR);Peyragudes (FR)
2020-01-26;55,00;9,00;5,00;5,00;14,00;0,00;0,00;28,00;0,00;5,00;0,00;14,00;9,00;0,00;5,00;0,00;14,00;0,00;0,00;9,00;14,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00
2020-02-02;46,00;0,00;0,00;5,00;9,00;5,00;0,00;14,00;0,00;9,00;9,00;5,00;9,00;0,00;0,00;0,00;14,00;0,00;5,00;5,00;9,00;0,00;9,00;0,00;0,00;0,00;0,00;0,00
2020-02-09;65,00;0,00;5,00;0,00;0,00;5,00;0,00;32,00;0,00;14,00;0,00;14,00;9,00;0,00;14,00;5,00;5,00;0,00;0,00;5,00;18,00;0,00;5,00;0,00;0,00;0,00;0,00;5,00
2020-02-16;19,00;19,00;9,00;0,00;0,00;0,00;5,00;9,00;0,00;5,00;14,00;14,00;9,00;0,00;9,00;0,00;0,00;0,00;5,00;5,00;9,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00
2020-02-23;53,00;0,00;4,00;4,00;9,00;9,00;0,00;9,00;0,00;9,00;4,00;4,00;13,00;4,00;4,00;0,00;4,00;0,00;0,00;18,00;22,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-03-01;45,00;4,00;9,00;0,00;4,00;0,00;4,00;4,00;0,00;18,00;0,00;0,00;9,00;0,00;4,00;0,00;4,00;0,00;4,00;0,00;22,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00
2020-03-08;34,00;4,00;4,00;0,00;0,00;0,00;0,00;9,00;4,00;21,00;9,00;4,00;4,00;0,00;4,00;0,00;4,00;0,00;0,00;4,00;9,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00
2020-03-15;9,00;13,00;4,00;4,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-03-22;4,00;0,00;4,00;4,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-03-29;0,00;4,00;4,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;4,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-04-05;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-04-12;5,00;0,00;0,00;0,00;0,00;0,00;0,00;9,00;0,00;0,00;5,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-04-19;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;9,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-04-26;4,00;4,00;0,00;0,00;0,00;0,00;0,00;8,00;0,00;0,00;4,00;8,00;0,00;0,00;0,00;0,00;4,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-05-03;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;4,00;4,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-05-10;0,00;0,00;4,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;4,00;0,00;4,00;0,00;4,00;0,00;0,00;0,00
2020-05-17;14,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-05-24;23,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-05-31;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-06-07;30,00;0,00;4,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;8,00;0,00;0,00;0,00;8,00;0,00;4,00;4,00;0,00;0,00;0,00;0,00
2020-06-14;22,00;4,00;0,00;0,00;0,00;0,00;0,00;9,00;4,00;4,00;4,00;9,00;9,00;0,00;0,00;0,00;0,00;0,00;4,00;4,00;9,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00
2020-06-21;56,00;0,00;0,00;0,00;5,00;0,00;5,00;0,00;0,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;5,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00
2020-06-28;41,00;0,00;9,00;5,00;5,00;0,00;0,00;5,00;0,00;0,00;5,00;0,00;5,00;0,00;0,00;0,00;5,00;0,00;0,00;5,00;5,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00
2020-07-05;29,00;5,00;5,00;0,00;10,00;5,00;0,00;5,00;0,00;0,00;0,00;19,00;0,00;0,00;0,00;0,00;10,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-07-12;54,00;0,00;5,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;24,00;5,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-07-19;70,00;0,00;5,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;15,00;5,00;5,00;0,00;0,00;0,00;5,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00
2020-07-26;82,00;0,00;5,00;5,00;0,00;5,00;0,00;0,00;0,00;15,00;5,00;10,00;10,00;0,00;5,00;0,00;5,00;0,00;5,00;5,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-08-02;68,00;5,00;10,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;5,00;10,00;15,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;15,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-08-09;51,00;0,00;5,00;0,00;0,00;5,00;0,00;9,00;5,00;9,00;5,00;14,00;5,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;5,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-08-16;55,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;9,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;9,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00
2020-08-23;23,00;0,00;14,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-08-30;28,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;5,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-09-06;51,00;0,00;0,00;5,00;0,00;5,00;5,00;0,00;0,00;5,00;0,00;0,00;5,00;0,00;0,00;0,00;5,00;0,00;5,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-09-13;9,00;0,00;0,00;0,00;0,00;0,00;0,00;9,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;5,00;0,00;5,00;0,00;5,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-09-20;36,00;0,00;0,00;0,00;4,00;0,00;0,00;4,00;0,00;4,00;0,00;4,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-09-27;28,00;19,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;5,00;0,00;5,00;9,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;14,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-10-04;48,00;5,00;0,00;0,00;0,00;10,00;0,00;5,00;5,00;0,00;5,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;10,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-10-11;29,00;5,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;5,00;0,00;0,00;5,00;5,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-10-18;20,00;5,00;0,00;0,00;0,00;0,00;0,00;5,00;5,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;5,00;10,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-10-25;19,00;0,00;0,00;5,00;0,00;5,00;5,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-11-01;17,00;0,00;4,00;0,00;0,00;0,00;0,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-11-08;24,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-11-15;9,00;5,00;5,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
