Semaine;Val de Loire (FR);Chateaux Loire (US);Bourgogne (FR);Drome (FR);Vaucluse (FR);Ardeche (FR);Baie de Somme (FR);Montagne du Luberon (FR);Auvergne (FR);Perigord (FR);Alsace (FR);Provence (FR);Morbihan (US);Gers (FR);Massif Central (FR);Normandie (FR);Cévennes (FR);Morvan (FR);Vosges (FR);Chantilly (FR);Languedoc Roussillon (FR)
2021-03-21;30,00;15,00;0,00;15,00;0,00;30,00;0,00;0,00;0,00;15,00;0,00;15,00;0,00;0,00;0,00;30,00;0,00;15,52;0,00;0,00;0,00
2021-03-28;64,00;64,00;0,00;16,00;0,00;14,93;0,00;0,00;0,00;0,00;0,00;32,86;0,00;0,00;0,00;15,52;0,00;0,00;0,00;0,00;0,00
2021-04-04;30,00;30,00;15,00;0,00;15,00;45,00;0,00;0,00;0,00;0,00;15,88;0,00;0,00;0,00;0,00;16,00;0,00;14,48;14,48;0,00;14,48
2021-04-11;15,00;0,00;0,00;15,00;0,00;30,00;0,00;0,00;15,00;0,00;0,00;30,00;0,00;0,00;0,00;43,13;15,00;0,00;0,00;0,00;0,00
2021-04-18;16,00;16,00;0,00;0,00;0,00;34,29;0,00;0,00;0,00;0,00;0,00;0,00;16,00;16,00;0,00;48,00;0,00;0,00;0,00;0,00;32,00
2021-04-25;0,00;0,00;0,00;0,00;0,00;29,00;0,00;0,00;7,00;9,00;18,00;9,00;0,00;0,00;0,00;16,00;0,00;15,00;0,00;0,00;15,00
2021-05-02;15,00;0,00;15,00;0,00;0,00;42,86;15,00;0,00;0,00;0,00;13,33;0,00;0,00;0,00;0,00;47,14;0,00;0,00;0,00;0,00;0,00
2021-05-09;15,00;15,00;0,00;0,00;15,00;30,00;15,00;0,00;0,00;15,00;30,00;45,00;15,00;0,00;15,00;15,00;15,00;0,00;0,00;0,00;15,00
2021-05-16;60,00;60,00;15,00;0,00;0,00;30,00;0,00;0,00;45,00;15,43;15,43;73,71;15,43;0,00;0,00;16,00;0,00;14,74;30,53;14,74;0,00
2021-05-23;16,00;0,00;31,00;0,00;16,00;32,00;16,00;0,00;0,00;0,00;32,00;64,00;0,00;0,00;0,00;16,00;16,00;16,00;32,00;0,00;16,00
2021-05-30;0,00;0,00;47,00;0,00;0,00;29,00;7,00;0,00;7,00;0,00;27,00;36,00;9,00;8,00;0,00;8,00;0,00;15,00;0,00;0,00;15,00
2021-06-06;16,00;16,00;0,00;62,00;16,00;50,29;0,00;0,00;0,00;0,00;48,00;96,00;0,00;0,00;0,00;48,00;0,00;16,00;16,00;0,00;0,00
2021-06-13;0,00;0,00;15,00;15,00;0,00;28,00;14,00;7,00;7,00;0,00;9,00;61,00;0,00;0,00;0,00;61,00;0,00;14,00;14,00;0,00;29,00
2021-06-20;77,00;15,00;0,00;31,00;0,00;59,89;14,97;14,97;0,00;15,40;46,20;46,20;0,00;0,00;0,00;15,79;0,00;0,00;30,18;0,00;0,00
2021-06-27;61,00;61,00;0,00;15,00;15,00;45,75;15,25;15,25;45,75;0,00;45,75;76,25;0,00;0,00;0,00;45,26;15,74;0,00;15,51;0,00;15,51
2021-07-04;49,00;49,00;0,00;49,00;0,00;144,87;0,00;0,00;31,96;49,00;49,00;99,75;0,00;0,00;0,00;33,32;0,00;0,00;49,00;64,64;32,32
2021-07-11;100,00;17,00;17,00;17,00;0,00;67,39;17,39;0,00;17,39;0,00;50,00;167,24;17,24;0,00;0,00;66,67;0,00;16,67;16,67;16,67;16,67
2021-07-18;56,00;38,00;0,00;19,00;19,00;56,00;0,00;0,00;0,00;0,00;37,33;93,33;0,00;0,00;19,31;110,07;19,31;37,33;56,00;0,00;18,67
2021-07-25;34,00;17,00;17,00;17,00;0,00;153,00;17,00;0,00;0,00;0,00;102,00;85,00;0,00;0,00;0,00;34,00;0,00;16,48;16,48;16,48;0,00
2021-08-01;51,00;17,00;34,00;17,00;0,00;51,00;17,00;0,00;0,00;0,00;68,00;68,00;17,00;0,00;0,00;51,00;0,00;0,00;67,65;16,65;16,65
2021-08-08;53,00;53,00;0,00;0,00;35,00;35,33;17,67;0,00;0,00;0,00;34,19;123,10;0,00;0,00;0,00;53,00;17,67;0,00;17,67;0,00;0,00
2021-08-15;0,00;0,00;0,00;17,00;0,00;8,00;0,00;0,00;8,00;10,00;78,00;49,00;0,00;0,00;0,00;60,00;17,00;48,00;16,00;0,00;0,00
2021-08-22;36,00;18,00;18,00;0,00;36,00;0,00;0,00;0,00;0,00;0,00;36,00;89,14;0,00;0,00;0,00;36,00;0,00;0,00;18,00;18,00;0,00
2021-08-29;54,00;36,00;0,00;18,00;0,00;0,00;71,28;0,00;17,28;0,00;73,16;54,00;0,00;18,00;0,00;54,00;0,00;17,65;52,96;0,00;0,00
2021-09-05;93,00;74,00;0,00;0,00;0,00;19,47;0,00;19,47;0,00;18,94;74,06;18,94;0,00;0,00;0,00;93,00;0,00;18,81;18,81;74,19;0,00
2021-09-12;36,00;18,00;0,00;0,00;0,00;16,94;36,00;0,00;0,00;0,00;17,14;72,00;0,00;0,00;0,00;54,00;0,00;17,49;0,00;17,49;0,00
2021-09-19;36,00;36,00;0,00;18,00;0,00;16,94;16,94;0,00;0,00;0,00;72,00;18,86;0,00;0,00;0,00;17,05;17,05;0,00;17,49;17,49;0,00
