Semaine;Val de Loire (FR);Chateaux Loire (US);Bourgogne (FR);Drome (FR);Vaucluse (FR);Ardeche (FR);Baie de Somme (FR);Montagne du Luberon (FR);Auvergne (FR);Perigord (FR);Alsace (FR);Provence (FR);Morbihan (US);Gers (FR);Massif Central (FR);Normandie (FR);Cévennes (FR);Morvan (FR);Vosges (FR);Chantilly (FR);Languedoc Roussillon (FR)
2020-08-09;15,00;30,00;0,00;0,00;0,00;15,00;0,00;0,00;0,00;0,00;15,00;30,00;0,00;0,00;0,00;31,67;0,00;0,00;0,00;0,00;30,00
2020-08-16;31,00;14,93;14,93;0,00;0,00;16,00;0,00;0,00;0,00;0,00;14,59;45,59;0,00;0,00;0,00;47,32;0,00;0,00;0,00;0,00;0,00
2020-08-23;45,00;0,00;0,00;0,00;0,00;15,00;0,00;0,00;0,00;0,00;30,00;15,00;0,00;0,00;14,46;0,00;0,00;0,00;0,00;0,00;45,00
2020-08-30;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;8,00;0,00;0,00;0,00;9,00;0,00;0,00;0,00;0,00;0,00
2020-09-06;29,00;29,00;15,08;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;56,19;0,00;0,00;0,00;14,50;0,00;0,00;0,00;0,00;0,00
2020-09-13;28,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;14,93;56,00;0,00;0,00;0,00;14,00;0,00;0,00;0,00;14,00;14,00
2020-09-20;14,00;28,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;14,00;0,00;0,00;0,00;0,00;14,00
2020-09-27;14,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;14,00;14,00;0,00;0,00;0,00;14,00;0,00;0,00;0,00;0,00;0,00
2020-10-04;0,00;0,00;0,00;0,00;0,00;0,00;0,00;15,00;0,00;8,00;32,00;0,00;0,00;9,00;0,00;9,00;0,00;0,00;0,00;0,00;0,00
2020-10-11;16,00;16,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;34,00;34,00;0,00;0,00;0,00;30,40;0,00;0,00;0,00;0,00;0,00
2020-10-18;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;16,00;0,00;0,00;0,00;0,00;9,00;9,00;0,00;15,00;0,00;0,00
2020-10-25;15,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;15,00;0,00;0,00;0,00;0,00;0,00
