Semaine;Val de Loire (FR);Chateaux Loire (US);Bourgogne (FR);Drome (FR);Vaucluse (FR);Ardeche (FR);Baie de Somme (FR);Montagne du Luberon (FR);Auvergne (FR);Perigord (FR);Alsace (FR);Provence (FR);Morbihan (US);Gers (FR);Massif Central (FR);Normandie (FR);Cévennes (FR);Morvan (FR);Vosges (FR);Chantilly (FR);Languedoc Roussillon (FR)
2021-07-18;0,00;0,00;0,00;0,00;25,00;0,00;0,00;0,00;0,00;16,00;0,00;31,00;0,00;0,00;0,00;28,00;11,00;16,00;31,00;0,00;31,00
2021-07-25;0,00;0,00;0,00;48,00;0,00;36,00;0,00;0,00;0,00;0,00;15,00;15,00;0,00;0,00;0,00;21,00;5,00;15,00;30,00;0,00;0,00
2021-08-01;75,00;0,00;0,00;0,00;0,00;76,32;0,00;0,00;0,00;0,00;25,53;51,06;0,00;0,00;0,00;150,00;0,00;25,53;100,53;0,00;25,53
2021-08-08;25,00;0,00;0,00;25,00;0,00;51,32;0,00;0,00;51,32;25,00;100,00;0,00;0,00;0,00;0,00;116,67;25,00;25,00;125,00;0,00;25,00
2021-08-15;25,00;0,00;0,00;25,00;0,00;25,00;0,00;0,00;25,00;25,00;25,00;25,00;0,00;0,00;0,00;137,50;0,00;48,44;25,00;25,00;25,00
2021-08-22;0,00;0,00;0,00;0,00;26,00;20,00;0,00;0,00;0,00;0,00;0,00;32,00;0,00;0,00;0,00;17,00;0,00;0,00;81,00;16,00;0,00
2021-08-29;100,00;0,00;25,00;25,00;0,00;0,00;0,00;0,00;0,00;0,00;25,40;100,00;25,40;0,00;0,00;26,09;47,83;25,40;25,40;0,00;25,40
2021-09-05;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;33,00;16,00;0,00;0,00;0,00;29,00;0,00;0,00;33,00;0,00;16,00
2021-09-12;0,00;0,00;25,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;16,00;0,00;0,00;0,00;0,00;11,00;0,00;0,00;16,00;0,00;0,00
2021-09-19;25,00;0,00;0,00;0,00;0,00;25,00;0,00;0,00;0,00;0,00;50,00;25,00;0,00;0,00;0,00;25,00;0,00;50,00;25,00;0,00;0,00
