Semaine;Val de Loire (FR);Chateaux Loire (US);Bourgogne (FR);Drome (FR);Vaucluse (FR);Ardeche (FR);Baie de Somme (FR);Montagne du Luberon (FR);Auvergne (FR);Perigord (FR);Alsace (FR);Provence (FR);Morbihan (US);Gers (FR);Massif Central (FR);Normandie (FR);Cévennes (FR);Morvan (FR);Vosges (FR);Chantilly (FR);Languedoc Roussillon (FR)
2021-08-29;50,00;50,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;20,00;0,00;0,00;0,00;10,00;0,00;0,00;0,00;10,00;0,00
2021-09-05;10,00;10,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;20,00;30,00;0,00;0,00;0,00;20,00;0,00;0,00;10,00;10,00;0,00
2021-09-12;10,00;10,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;10,00;10,00;0,00;0,00;0,00;10,00;0,00;0,00;0,00;0,00;0,00
2021-09-19;0,00;10,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;10,00;10,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-09-26;51,00;51,00;10,00;0,00;0,00;0,00;0,00;10,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;10,00;0,00;0,00;0,00;10,00;0,00
2021-10-03;15,00;15,00;15,00;0,00;0,00;0,00;0,00;0,00;7,00;0,00;8,00;23,00;0,00;0,00;0,00;7,00;0,00;0,00;8,00;0,00;0,00
2021-10-10;14,00;7,00;0,00;0,00;7,00;0,00;0,00;7,00;0,00;0,00;7,00;15,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;7,00;0,00
2021-10-17;21,00;21,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;14,00;14,00;0,00;0,00;7,00;7,00;0,00;0,00;0,00;7,00;0,00
2021-10-24;7,00;7,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;14,00;14,00;0,00;0,00;0,00;0,00;0,00;7,00;7,00;0,00;0,00
2021-10-31;21,00;21,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;14,00;28,00;0,00;0,00;0,00;21,00;0,00;0,00;0,00;7,00;7,00
2021-11-07;14,00;14,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;28,00;0,00;0,00;0,00;0,00;21,00;0,00;0,00;7,00;0,00;0,00
2021-11-14;21,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;7,00;7,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;7,00;0,00
2021-11-21;14,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;20,00;0,00;0,00;0,00;0,00;0,00
2021-11-28;14,00;14,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00
2021-12-05;22,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;22,00;0,00;0,00;0,00;0,00;0,00
2021-12-12;8,00;16,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;8,00;0,00;0,00;8,00;0,00;0,00;0,00;0,00;0,00;8,00
2021-12-19;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;10,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-12-26;21,00;21,00;0,00;0,00;0,00;11,00;0,00;0,00;0,00;0,00;22,00;11,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
