Semaine;Nice (FR);Biarritz (FR);Ars en Ré (FR);Saint Malo (FR);Le Cap d Agde (FR);Fréjus (FR);Cannes (FR);Antibes (FR);Le Touquet (BE);Le Barcarès (FR);Deauville (FR);Porto Vecchio (FR);Lacanau (FR);Palavas les Flots (FR);Argelès sur Mer (FR);Carnac (FR);Arcachon (FR);Le Grau du Roi (FR);Cap Ferret (FR);Biscarrosse (FR);La Baule Escoublac (FR)
2020-11-15;9,00;0,00;0,00;0,00;0,00;0,00;2,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-11-22;9,00;0,00;0,00;0,00;2,00;0,00;2,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00
2020-11-29;9,00;2,00;2,00;0,00;4,00;0,00;2,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-12-06;13,00;0,00;0,00;0,00;2,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00
2020-12-13;11,00;0,00;0,00;4,00;9,00;2,00;2,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-12-20;15,00;0,00;2,00;0,00;5,00;5,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2020-12-27;12,00;0,00;0,00;2,00;7,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-01-03;4,00;0,00;2,00;0,00;7,00;0,00;2,00;4,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-01-10;7,00;0,00;0,00;2,00;2,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-01-17;13,00;0,00;0,00;0,00;2,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-01-24;4,00;0,00;0,00;0,00;0,00;0,00;4,00;2,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-01-31;5,00;2,00;0,00;0,00;5,00;0,00;0,00;2,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-02-07;11,00;0,00;0,00;0,00;2,00;0,00;2,00;2,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-02-14;14,00;2,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;2,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-02-21;21,00;0,00;2,00;5,00;7,00;0,00;2,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-02-28;11,00;0,00;0,00;2,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-03-07;4,00;0,00;0,00;0,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00
2021-03-14;12,00;2,00;0,00;2,00;4,00;2,00;0,00;2,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-03-21;9,00;2,00;0,00;0,00;7,00;0,00;0,00;2,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00
2021-03-28;5,00;0,00;0,00;0,00;12,00;2,00;2,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00
2021-04-04;21,00;0,00;0,00;0,00;10,00;0,00;5,00;7,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00
2021-04-11;5,00;0,00;0,00;0,00;2,00;0,00;2,00;2,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-04-18;14,00;0,00;0,00;0,00;2,00;0,00;5,00;0,00;0,00;0,00;0,00;5,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-04-25;18,00;0,00;0,00;0,00;2,00;2,00;2,00;2,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-05-02;12,00;2,00;0,00;0,00;2,00;0,00;0,00;5,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-05-09;20,00;0,00;2,00;2,00;0,00;2,00;4,00;0,00;0,00;2,00;2,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-05-16;28,00;0,00;2,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;2,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-05-23;24,00;0,00;0,00;2,00;5,00;0,00;2,00;9,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-05-30;10,00;2,00;0,00;0,00;5,00;0,00;7,00;10,00;0,00;0,00;0,00;10,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-06-06;19,00;0,00;0,00;2,00;5,00;0,00;7,00;17,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00
2021-06-13;39,00;2,00;0,00;2,00;7,00;2,00;2,00;7,00;0,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-06-20;27,00;0,00;0,00;8,00;8,00;0,00;12,00;10,00;2,00;0,00;0,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-06-27;25,00;3,00;8,00;0,00;3,00;3,00;8,00;15,00;0,00;0,00;0,00;13,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3,00
2021-07-04;33,00;5,00;3,00;3,00;10,00;3,00;13,00;18,00;0,00;0,00;0,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-07-11;39,00;0,00;0,00;2,00;7,00;0,00;22,00;10,00;0,00;0,00;0,00;10,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-07-18;38,00;0,00;8,00;0,00;8,00;3,00;18,00;10,00;0,00;0,00;0,00;13,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-07-25;79,00;2,00;5,00;2,00;5,00;0,00;7,00;17,00;0,00;0,00;2,00;15,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-08-01;56,00;7,00;2,00;0,00;10,00;2,00;17,00;17,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-08-08;30,00;5,00;0,00;0,00;8,00;8,00;24,00;5,00;3,00;0,00;0,00;16,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00
2021-08-15;50,00;3,00;0,00;0,00;5,00;3,00;13,00;13,00;0,00;0,00;0,00;21,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00;0,00
2021-08-22;74,00;0,00;0,00;0,00;5,00;5,00;18,00;13,00;0,00;0,00;0,00;13,00;3,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00
2021-08-29;38,00;8,00;3,00;0,00;0,00;0,00;10,00;13,00;0,00;0,00;0,00;8,00;0,00;0,00;0,00;0,00;3,00;0,00;0,00;0,00;0,00
2021-09-05;44,00;3,00;0,00;0,00;5,00;0,00;5,00;8,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-09-12;20,00;0,00;3,00;0,00;5,00;0,00;10,00;10,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
