Semaine;Val de Loire (FR);Chateaux Loire (US);Bourgogne (FR);Drome (FR);Vaucluse (FR);Ardeche (FR);Baie de Somme (FR);Montagne du Luberon (FR);Auvergne (FR);Perigord (FR);Alsace (FR);Provence (FR);Morbihan (US);Gers (FR);Massif Central (FR);Normandie (FR);Cévennes (FR);Morvan (FR);Vosges (FR);Chantilly (FR);Languedoc Roussillon (FR)
2021-05-02;9,00;0,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;9,00;0,00;0,00;0,00;34,20;0,00;0,00;0,00;9,00;0,00
2021-05-09;18,00;0,00;9,00;0,00;0,00;9,00;0,00;9,00;0,00;0,00;9,00;18,00;0,00;0,00;0,00;9,00;0,00;0,00;0,00;9,00;0,00
2021-05-16;17,00;9,00;9,00;0,00;0,00;0,00;0,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;17,00;0,00;0,00;0,00;0,00;0,00
2021-05-23;9,00;0,00;0,00;0,00;0,00;9,00;0,00;0,00;0,00;0,00;9,00;9,00;0,00;0,00;0,00;18,00;0,00;0,00;9,00;0,00;0,00
2021-05-30;10,00;0,00;0,00;0,00;0,00;10,00;0,00;0,00;0,00;0,00;0,00;18,75;10,00;0,00;0,00;22,00;0,00;0,00;0,00;0,00;0,00
2021-06-06;18,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;9,00;9,00;0,00;0,00;0,00;18,00;0,00;0,00;0,00;18,00;0,00
2021-06-13;0,00;9,00;9,00;0,00;0,00;9,00;0,00;0,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;15,00;0,00;0,00;0,00;0,00;0,00
2021-06-20;27,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;9,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-06-27;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00
2021-07-04;27,00;0,00;18,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;9,00;0,00;0,00;0,00;36,00;0,00;0,00;0,00;0,00;9,00
2021-07-11;9,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;9,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-07-18;38,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;46,87;8,87;0,00;0,00;0,00;0,00;0,00;10,00;0,00;0,00
2021-07-25;27,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;8,59;17,18;0,00;0,00;0,00;45,00;0,00;0,00;0,00;0,00;0,00
2021-08-01;19,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;27,87;0,00;0,00;0,00;19,00;0,00;0,00;9,00;0,00;0,00
2021-08-08;19,00;0,00;28,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;55,73;0,00;0,00;0,00;0,00;9,50;0,00;0,00;0,00;0,00
2021-08-15;18,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;52,80;0,00;0,00;0,00;18,00;0,00;0,00;0,00;0,00;0,00
2021-08-22;31,00;0,00;10,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;31,00;0,00;0,00;0,00;31,00;0,00;0,00;0,00;0,00;10,00
2021-08-29;29,00;0,00;10,00;10,00;0,00;0,00;0,00;0,00;0,00;0,00;10,09;10,09;0,00;0,00;0,00;19,94;0,00;0,00;0,00;0,00;0,00
2021-09-05;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;8,00;23,00;0,00;5,00;0,00;11,00;0,00;0,00;0,00;0,00;0,00
2021-09-12;29,00;0,00;10,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;29,00;0,00;0,00;0,00;77,94;0,00;0,00;0,00;0,00;0,00
2021-09-19;29,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;10,09;0,00;0,00;0,00;47,13;0,00;0,00;0,00;0,00;19,00
