Semaine;Nice (FR);Biarritz (FR);Ars en Ré (FR);Saint Malo (FR);Le Cap d Agde (FR);Fréjus (FR);Cannes (FR);Antibes (FR);Le Touquet (BE);Le Barcarès (FR);Deauville (FR);Porto Vecchio (FR);Lacanau (FR);Palavas les Flots (FR);Argelès sur Mer (FR);Carnac (FR);Arcachon (FR);Le Grau du Roi (FR);Cap Ferret (FR);Biscarrosse (FR);La Baule Escoublac (FR)
2021-07-18;82,00;26,93;55,07;26,93;13,46;27,00;20,00;0,00;14,00;7,00;7,00;14,00;0,00;0,00;7,00;0,00;7,00;7,00;0,00;0,00;7,00
2021-07-25;74,00;17,90;48,94;17,90;31,03;56,00;0,00;25,00;0,00;6,00;0,00;6,00;6,00;0,00;0,00;6,00;0,00;0,00;6,00;0,00;0,00
2021-08-01;43,00;11,94;48,97;17,92;43,00;37,00;6,00;25,00;6,00;0,00;0,00;12,00;6,00;6,00;0,00;6,00;0,00;6,00;0,00;0,00;0,00
2021-08-08;70,00;13,28;83,28;25,34;19,31;25,00;0,00;19,00;6,00;19,00;0,00;6,00;6,00;0,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-08-15;49,00;18,38;55,13;6,13;18,38;18,00;18,00;0,00;6,00;6,00;6,00;6,00;0,00;0,00;12,00;6,00;6,00;0,00;0,00;0,00;0,00
2021-08-22;39,00;32,91;45,09;6,09;39,00;6,00;19,00;13,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-08-29;39,00;19,50;13,41;19,50;64,59;39,00;26,00;0,00;0,00;13,00;6,00;0,00;0,00;6,00;0,00;6,00;6,00;0,00;0,00;0,00;0,00
2021-09-05;20,00;25,88;20,00;25,88;7,06;7,00;0,00;0,00;7,00;13,00;0,00;7,00;7,00;0,00;0,00;7,00;7,00;0,00;0,00;0,00;0,00
2021-09-12;52,00;13,30;13,30;6,05;13,30;6,00;6,00;6,00;0,00;0,00;6,00;6,00;0,00;0,00;7,00;0,00;0,00;0,00;0,00;0,00;6,00
2021-09-19;13,00;18,91;13,00;13,00;5,91;0,00;7,00;0,00;0,00;0,00;0,00;13,00;7,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-09-26;25,00;19,05;13,10;19,05;25,00;0,00;13,00;0,00;0,00;0,00;6,00;6,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-10-03;32,00;13,54;4,92;9,85;4,92;0,00;5,00;5,00;5,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;5,00;5,00;0,00;0,00;0,00
2021-10-10;4,00;18,67;9,33;9,33;13,33;8,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;4,00;0,00;4,00;0,00;4,00;0,00;0,00;0,00
2021-10-17;16,00;33,23;8,62;12,31;8,62;4,00;8,00;0,00;4,00;0,00;0,00;8,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-10-24;21,00;8,65;3,71;12,35;8,65;0,00;4,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;4,00;0,00;0,00;0,00;0,00;0,00
2021-10-31;42,00;8,40;0,00;0,00;8,40;8,00;4,00;4,00;0,00;4,00;4,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-11-07;17,00;3,64;8,50;12,14;8,50;4,00;0,00;0,00;8,00;0,00;4,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-11-14;28,00;8,52;3,65;3,65;3,65;12,00;12,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-11-21;23,00;7,26;0,00;7,26;0,00;8,00;4,00;4,00;0,00;4,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-11-28;11,00;0,00;7,33;7,33;0,00;8,00;8,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-12-05;8,00;8,00;0,00;3,43;3,43;16,00;8,00;8,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-12-12;12,00;0,00;0,00;3,60;8,40;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4,00;0,00;0,00;0,00;0,00
2021-12-19;28,00;9,74;0,00;19,48;9,74;0,00;0,00;0,00;5,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00
2021-12-26;33,00;17,11;6,11;17,11;0,00;5,00;5,00;5,00;0,00;0,00;0,00;0,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
