Semaine;Nice (FR);Biarritz (FR);Ars en Ré (FR);Saint Malo (FR);Le Cap d Agde (FR);Fréjus (FR);Cannes (FR);Antibes (FR);Le Touquet (BE);Le Barcarès (FR);Deauville (FR);Porto Vecchio (FR);Lacanau (FR);Palavas les Flots (FR);Argelès sur Mer (FR);Carnac (FR);Arcachon (FR);Le Grau du Roi (FR);Cap Ferret (FR);Biscarrosse (FR);La Baule Escoublac (FR)
2021-06-27;28,00;22,00;17,00;6,00;22,00;11,00;28,00;6,00;6,00;0,00;0,00;11,00;6,00;6,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00
2021-07-04;64,00;12,00;12,00;6,00;35,00;6,00;35,00;29,00;0,00;0,00;0,00;6,00;6,00;6,00;6,00;0,00;6,00;0,00;0,00;0,00;0,00
2021-07-11;99,00;29,00;12,00;6,00;29,00;0,00;41,00;29,00;0,00;0,00;0,00;12,00;0,00;0,00;0,00;0,00;0,00;6,00;0,00;0,00;0,00
2021-07-18;52,00;32,00;26,00;13,00;19,00;19,00;19,00;26,00;0,00;0,00;0,00;19,00;6,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
2021-07-25;84,00;13,00;6,00;6,00;19,00;13,00;26,00;45,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;19,00;0,00;0,00;6,00
2021-08-01;44,00;6,00;31,00;13,00;25,00;0,00;19,00;13,00;0,00;6,00;0,00;6,00;0,00;6,00;0,00;0,00;0,00;6,00;13,00;0,00;0,00
2021-08-08;26,00;6,00;6,00;6,00;13,00;6,00;6,00;0,00;0,00;13,00;6,00;0,00;13,00;0,00;6,00;0,00;0,00;6,00;0,00;0,00;0,00
2021-08-15;24,00;36,00;12,00;0,00;36,00;6,00;18,00;12,00;0,00;6,00;0,00;6,00;6,00;0,00;0,00;0,00;6,00;6,00;0,00;0,00;0,00
2021-08-22;31,00;6,00;12,00;6,00;0,00;6,00;6,00;6,00;0,00;0,00;0,00;6,00;0,00;6,00;0,00;0,00;6,00;6,00;0,00;0,00;0,00
2021-08-29;24,00;6,00;6,00;0,00;12,00;0,00;6,00;12,00;0,00;6,00;0,00;6,00;6,00;0,00;0,00;0,00;6,00;6,00;0,00;0,00;0,00
